BRAND,SERIES,DETAIL_PICTURE,ARTICLE,BARCODE,NAME,ЦЕНА,AGE,COUNTRY,MATERIAL,PACK,WEIGHT,SIZE,GENRES,DESCRIPTION,SUPPLIER,PICTURES,YEAR
,,,S-J005,6937890511184,S-J005 Апатозавр (1/120),81.68,от 3 лет,Китай,ДЕРЕВО,,,"23,0 х 0,4 х 18,5 ",,"Сборная деревянная модель. Комплект включает в себя набор деталей, вырезанных на листовом дереве (фанера); схему сборки; наждачную бумагу. Детали скрепляются в порядке и очередности, обозначенной в инструкции.",,https://yadi.sk/i/hiBN_jVdq4xUY,
,,,S-J006,6937890511191,S-J006 Стиракозавр (1/20),81.68,от 3 лет,Китай,ДЕРЕВО,,,"23,0 х 0,4 х 18,5 ",,"Сборная деревянная модель. Комплект включает в себя набор деталей, вырезанных на листовом дереве (фанера); схему сборки; наждачную бумагу. Детали скрепляются в порядке и очередности, обозначенной в инструкции.",,https://yadi.sk/i/ggV817J_q4xUr,
,,,S-J007,6937890511207,S-J007 Птеранодон (1/120),81.68,от 3 лет,Китай,ДЕРЕВО,,,"23,0 х 0,4 х 18,5 ",,"Сборная деревянная модель. Комплект включает в себя набор деталей, вырезанных на листовом дереве (фанера); схему сборки; наждачную бумагу. Детали скрепляются в порядке и очередности, обозначенной в инструкции.",,https://yadi.sk/i/g3-QbTw_q4xV5,
,,,S-J009,6937890511214,S-J009 Спинозавр (1/120),81.68,от 3 лет,Китай,ДЕРЕВО,,,"23,0 х 0,4 х 18,5 ",,"Сборная деревянная модель. Комплект включает в себя набор деталей, вырезанных на листовом дереве (фанера); схему сборки; наждачную бумагу. Детали скрепляются в порядке и очередности, обозначенной в инструкции.",,https://yadi.sk/i/tQbVb8CRq4xVM,
,,,S-J010,6937890511221,S-J010 Плезиозавр (1/120),81.68,от 3 лет,Китай,ДЕРЕВО,,,"23,0 х 0,4 х 18,5 ",,"Сборная деревянная модель. Комплект включает в себя набор деталей, вырезанных на листовом дереве (фанера); схему сборки; наждачную бумагу. Детали скрепляются в порядке и очередности, обозначенной в инструкции.",,https://yadi.sk/i/P1DyjA1pq4xVX,
,,,S-J012,6937890511238,S-J012 Диметродон (1/120),81.68,от 3 лет,Китай,ДЕРЕВО,,,"23,0 х 0,4 х 18,5 ",,"Сборная деревянная модель. Комплект включает в себя набор деталей, вырезанных на листовом дереве (фанера); схему сборки; наждачную бумагу. Детали скрепляются в порядке и очередности, обозначенной в инструкции.",,https://yadi.sk/i/aqikDmAuq4xVj,
,,,S-J013,6937890511245,S-J013 Брахиозавр (1/120),81.68,от 3 лет,Китай,ДЕРЕВО,,,"23,0 х 0,4 х 18,5 ",,"Сборная деревянная модель. Комплект включает в себя набор деталей, вырезанных на листовом дереве (фанера); схему сборки; наждачную бумагу. Детали скрепляются в порядке и очередности, обозначенной в инструкции.",,https://yadi.sk/i/gG8WGz6aq4xW4,
,,,S-J014,6937890511252,S-J014 Тиранозавр (1/120),81.68,от 3 лет,Китай,ДЕРЕВО,,,"23,0 х 0,4 х 18,5 ",,"Сборная деревянная модель. Комплект включает в себя набор деталей, вырезанных на листовом дереве (фанера); схему сборки; наждачную бумагу. Детали скрепляются в порядке и очередности, обозначенной в инструкции.",,https://yadi.sk/i/YwJSNhgwq4xWa,
,,,S-J015,6937890511269,S-J015 Паразауролофус (1/120),81.68,от 3 лет,Китай,ДЕРЕВО,,,"23,0 х 0,4 х 18,5 ",,"Сборная деревянная модель. Комплект включает в себя набор деталей, вырезанных на листовом дереве (фанера); схему сборки; наждачную бумагу. Детали скрепляются в порядке и очередности, обозначенной в инструкции.",,https://yadi.sk/i/g8jbIW18q4xWn,
,,,S-J021,6937890511283,S-J021 Гигантспинозавр (1/120),81.68,от 3 лет,Китай,ДЕРЕВО,,,"23,0 х 0,4 х 18,5 ",,"Сборная деревянная модель. Комплект включает в себя набор деталей, вырезанных на листовом дереве (фанера); схему сборки; наждачную бумагу. Детали скрепляются в порядке и очередности, обозначенной в инструкции.",,https://yadi.sk/i/6XzzzaCEq4xX3,
